index,case name,i_h2i_rate,i_pci_rate,i_wpi_rate,i_ngi_rate,i_o2_volfract,i_ng_temp,i_h2_temp,i_hbtemp,i_wind_rt,i_blastH2O,i_BdnH2O,i_sgi_rate,i_sgtemp,i_sgi_H2COratio,i_sgi_ReProRatio,o_tuy_velo,o_tuy_temp,o_burn,o_delp,o_co_vf,o_co2_vf,o_h2_vf,o_n2_vf,o_co_util,o_h2_util,o_tgt,o_coke_rt,o_hmt,o_co2_sollos,o_h2o_sollos,o_feo_sollos,o_hm_rt,o_mw_rt,o_wf_rt,o_hm_h2share,o_mw_h2share,o_wf_h2share,o_prod_rt,o_fta
3475,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-500_H2T-0_HBT-1600_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,0,0,41,27,500,0,1600,230,5.7,3,0,0,0,0,0,0,0,1.30E+05,2.33E-01,2.63E-01,3.39E-02,4.70E-01,5.29E+01,4.81E+01,1.11E+02,4.60E+02,2.16E+03,3.23E+01,8.88E+00,4.72E+01,2.80E+02,6.05E+02,1.75E+03,1.27E+01,7.70E+00,3.24E+01,9.29E+03,2.66E+03
3476,H2-30_PCI-0_WPI-0_NG-40_O2-27_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,40,27,300,300,1200,195,5.7,7,0,0,0,0,0,0,0,8.51E+04,2.39E-01,2.30E-01,1.04E-01,4.27E-01,4.91E+01,5.01E+01,5.00E+01,4.08E+02,5.50E+02,2.09E+01,1.90E+01,4.52E+01,2.80E+02,6.05E+02,1.70E+03,3.03E+01,2.48E+01,5.68E+01,9.29E+03,2.06E+03
3477,H2-0_PCI-0_WPI-0_NG-70_O2-21_NGT-500_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,70,21,500,0,1200,230,5.7,7,0,0,0,0,0,0,0,1.27E+05,2.00E-01,2.37E-01,4.89E-02,5.15E-01,5.43E+01,4.95E+01,7.77E+01,3.89E+02,7.83E+02,3.28E+01,1.55E+01,5.02E+01,2.80E+02,6.06E+02,1.78E+03,1.95E+01,1.21E+01,4.66E+01,9.29E+03,2.04E+03
3478,H2-40_PCI-0_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1200_WR-195_MHB-0_BM-7_SGI-0_SGT-0_SGC_0 ,40,0,0,0,30,0,300,1200,195,0,7,0,0,0,0,0,0,0,7.61E+04,2.54E-01,2.35E-01,1.04E-01,4.06E-01,4.81E+01,4.95E+01,4.91E+01,4.49E+02,8.67E+02,1.85E+01,1.52E+01,4.39E+01,2.80E+02,6.05E+02,1.73E+03,2.84E+01,2.47E+01,5.43E+01,9.29E+03,2.23E+03
3479,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1480,230,5.7,5,0,0,0,0,0,0,0,1.26E+05,2.18E-01,2.39E-01,5.71E-02,4.86E-01,5.23E+01,4.72E+01,8.62E+01,4.48E+02,1.49E+03,2.77E+01,1.34E+01,4.96E+01,2.80E+02,6.05E+02,1.76E+03,2.08E+01,1.23E+01,4.48E+01,9.29E+03,2.35E+03
3480,H2-40_PCI-0_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1600_WR-195_MHB-11.4_BM-5_SGI-0_SGT-0_SGC_0 ,40,0,0,0,27,0,300,1600,195,11.4,5,0,0,0,0,0,0,0,8.92E+04,2.28E-01,2.36E-01,1.09E-01,4.28E-01,5.08E+01,4.80E+01,6.10E+01,4.23E+02,1.11E+03,1.95E+01,1.83E+01,4.29E+01,2.80E+02,6.04E+02,1.73E+03,3.34E+01,2.08E+01,5.68E+01,9.29E+03,2.32E+03
3481,H2-0_PCI-200_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,200,0,0,30,0,0,1200,195,5.7,5,0,0,0,0,0,0,0,1.14E+05,2.45E-01,2.87E-01,3.86E-02,4.29E-01,5.39E+01,4.97E+01,6.89E+01,3.61E+02,1.36E+03,2.90E+01,9.24E+00,4.92E+01,2.80E+02,6.05E+02,1.77E+03,1.51E+01,7.64E+00,3.61E+01,9.29E+03,2.20E+03
3482,H2-0_PCI-60_WPI-0_NG-40_O2-24_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,60,0,40,24,300,0,1480,230,5.7,3,0,0,0,0,0,0,0,1.53E+05,2.24E-01,2.45E-01,4.11E-02,4.90E-01,5.22E+01,4.82E+01,1.37E+02,4.05E+02,1.52E+03,3.20E+01,1.12E+01,5.27E+01,2.80E+02,6.06E+02,1.76E+03,1.56E+01,9.74E+00,3.95E+01,9.29E+03,2.42E+03
3483,H2-0_PCI-0_WPI-0_NG-120_O2-30_NGT-300_H2T-0_HBT-1600_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,120,30,300,0,1600,230,5.7,7,0,0,0,0,0,0,0,1.47E+05,2.52E-01,2.40E-01,7.96E-02,4.28E-01,4.87E+01,4.39E+01,9.15E+01,4.40E+02,2.16E+03,2.15E+01,1.33E+01,3.89E+01,2.80E+02,6.06E+02,1.76E+03,2.52E+01,1.42E+01,4.70E+01,9.29E+03,2.41E+03
3484,H2-40_PCI-0_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1448_WR-195_MHB-11.4_BM-1_SGI-0_SGT-0_SGC_0 ,40,0,0,0,24,0,300,1448,195,11.4,1,0,0,0,0,0,0,0,1.01E+05,2.11E-01,2.31E-01,1.06E-01,4.52E-01,5.22E+01,5.02E+01,1.15E+02,4.01E+02,6.23E+02,2.24E+01,2.32E+01,4.11E+01,2.80E+02,6.06E+02,1.69E+03,3.60E+01,2.09E+01,5.77E+01,9.29E+03,2.11E+03
3485,H2-40_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-300_HBT-1600_WR-195_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,40,0,0,0,27,0,300,1600,195,5.7,5,0,0,0,0,0,0,0,8.84E+04,2.27E-01,2.37E-01,1.09E-01,4.28E-01,5.11E+01,4.81E+01,6.09E+01,4.23E+02,1.11E+03,1.97E+01,1.82E+01,4.30E+01,2.80E+02,6.06E+02,1.73E+03,3.32E+01,2.07E+01,5.63E+01,9.29E+03,2.34E+03
3486,H2-0_PCI-0_WPI-0_NG-90_O2-21_NGT-700_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,21,700,0,1200,230,5.7,7,0,0,0,0,0,0,0,1.49E+05,2.09E-01,2.23E-01,6.12E-02,5.06E-01,5.16E+01,4.77E+01,8.68E+01,3.81E+02,6.92E+02,2.93E+01,1.64E+01,5.46E+01,2.80E+02,6.06E+02,1.77E+03,2.29E+01,1.43E+01,5.11E+01,9.30E+03,2.03E+03
3487,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-600_HBT-1200_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,600,1200,230,5.7,7,0,0,0,0,0,0,0,1.12E+05,2.45E-01,2.40E-01,5.53E-02,4.60E-01,4.95E+01,4.82E+01,6.18E+01,4.78E+02,1.44E+03,2.72E+01,1.22E+01,4.83E+01,2.80E+02,6.06E+02,1.77E+03,1.83E+01,1.39E+01,4.39E+01,9.30E+03,2.32E+03
3488,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-500_H2T-0_HBT-1600_WR-230_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,0,0,41,27,500,0,1600,230,5.7,1,0,0,0,0,0,0,0,1.33E+05,2.34E-01,2.63E-01,3.38E-02,4.70E-01,5.29E+01,4.83E+01,1.43E+02,4.60E+02,2.16E+03,3.30E+01,9.06E+00,4.63E+01,2.80E+02,6.06E+02,1.76E+03,1.27E+01,7.64E+00,3.24E+01,9.30E+03,2.66E+03
3489,H2-20_PCI-0_WPI-0_NG-50_O2-30_NGT-300_H2T-300_HBT-1200_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,50,30,300,300,1200,195,5.7,3,0,0,0,0,0,0,0,1.02E+05,2.47E-01,2.53E-01,9.08E-02,4.10E-01,5.06E+01,4.77E+01,8.20E+01,4.28E+02,1.03E+03,2.13E+01,1.54E+01,4.46E+01,2.80E+02,6.06E+02,1.72E+03,2.91E+01,1.64E+01,5.04E+01,9.30E+03,2.22E+03
3490,H2-30_PCI-0_WPI-0_NG-40_O2-27_NGT-300_H2T-300_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,40,27,300,300,1480,195,5.7,7,0,0,0,0,0,0,0,8.59E+04,2.37E-01,2.32E-01,1.03E-01,4.28E-01,4.95E+01,5.12E+01,4.98E+01,4.07E+02,8.61E+02,1.98E+01,1.90E+01,4.59E+01,2.81E+02,6.08E+02,1.70E+03,3.06E+01,2.46E+01,5.75E+01,9.30E+03,2.16E+03
3491,H2-0_PCI-90_WPI-0_NG-60_O2-27_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,90,0,60,27,300,0,1480,195,5.7,1,0,0,0,0,0,0,0,1.11E+05,2.23E-01,2.72E-01,5.88E-02,4.46E-01,5.49E+01,5.02E+01,1.19E+02,3.59E+02,1.28E+03,3.01E+01,1.54E+01,4.34E+01,2.81E+02,6.07E+02,1.75E+03,2.32E+01,1.03E+01,4.50E+01,9.30E+03,2.44E+03
3492,H2-40_PCI-0_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1448_WR-195_MHB-11.4_BM-5_SGI-0_SGT-0_SGC_0 ,40,0,0,0,27,0,300,1448,195,11.4,5,0,0,0,0,0,0,0,8.72E+04,2.26E-01,2.38E-01,1.07E-01,4.28E-01,5.13E+01,4.89E+01,5.95E+01,4.23E+02,9.26E+02,1.92E+01,1.81E+01,4.39E+01,2.81E+02,6.07E+02,1.72E+03,3.34E+01,2.10E+01,5.63E+01,9.30E+03,2.23E+03
3493,H2-0_PCI-150_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,150,0,0,24,0,0,1480,230,5.7,1,0,0,0,0,0,0,0,1.65E+05,2.31E-01,2.47E-01,2.99E-02,4.92E-01,5.17E+01,4.97E+01,1.79E+02,3.84E+02,1.53E+03,3.53E+01,9.52E+00,5.54E+01,2.81E+02,6.06E+02,1.77E+03,1.22E+01,7.93E+00,3.53E+01,9.30E+03,2.15E+03
3494,H2-20_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-1200_HBT-1480_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,0,27,0,1200,1480,230,5.7,7,0,0,0,0,0,0,0,1.12E+05,2.45E-01,2.40E-01,5.49E-02,4.60E-01,4.94E+01,4.86E+01,6.18E+01,4.78E+02,1.92E+03,2.78E+01,1.29E+01,4.69E+01,2.81E+02,6.06E+02,1.78E+03,1.86E+01,1.40E+01,4.44E+01,9.30E+03,2.64E+03
3495,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1200_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1200,230,5.7,3,0,0,0,0,0,0,0,1.30E+05,2.20E-01,2.38E-01,5.74E-02,4.84E-01,5.20E+01,4.71E+01,1.12E+02,4.50E+02,1.08E+03,3.00E+01,1.46E+01,4.83E+01,2.81E+02,6.06E+02,1.74E+03,2.11E+01,1.18E+01,4.48E+01,9.30E+03,2.14E+03
3496,H2-10_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-600_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,10,0,0,0,30,0,600,1480,230,5.7,5,0,0,0,0,0,0,0,1.15E+05,2.51E-01,2.70E-01,3.27E-02,4.46E-01,5.18E+01,4.93E+01,6.45E+01,5.06E+02,2.38E+03,3.36E+01,8.73E+00,3.99E+01,2.81E+02,6.06E+02,1.78E+03,1.15E+01,8.19E+00,3.06E+01,9.30E+03,2.67E+03
3497,H2-20_PCI-0_WPI-0_NG-70_O2-30_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,70,30,300,300,1200,195,5.7,7,0,0,0,0,0,0,0,8.66E+04,2.60E-01,2.36E-01,9.95E-02,4.05E-01,4.75E+01,4.87E+01,5.02E+01,4.20E+02,8.49E+02,1.99E+01,1.61E+01,4.78E+01,2.81E+02,6.07E+02,1.72E+03,2.79E+01,2.30E+01,5.49E+01,9.31E+03,2.19E+03
3498,H2-0_PCI-125_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,125,0,0,24,0,0,1200,230,5.7,1,0,0,0,0,0,0,0,1.57E+05,2.24E-01,2.55E-01,2.66E-02,4.95E-01,5.33E+01,5.01E+01,1.71E+02,3.95E+02,1.22E+03,3.88E+01,9.53E+00,5.07E+01,2.81E+02,6.07E+02,1.77E+03,1.12E+01,6.98E+00,3.27E+01,9.31E+03,2.08E+03
3499,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-1200_HBT-1480_WR-230_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,1200,1480,230,5.7,1,0,0,0,0,0,0,0,1.32E+05,2.20E-01,2.38E-01,5.70E-02,4.85E-01,5.20E+01,4.76E+01,1.47E+02,4.49E+02,1.61E+03,2.95E+01,1.47E+01,4.81E+01,2.81E+02,6.07E+02,1.75E+03,2.16E+01,1.18E+01,4.53E+01,9.31E+03,2.49E+03
3500,H2-10_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-1200_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,10,0,0,0,30,0,1200,1480,230,5.7,5,0,0,0,0,0,0,0,1.15E+05,2.52E-01,2.69E-01,3.25E-02,4.46E-01,5.16E+01,4.95E+01,6.53E+01,5.07E+02,2.42E+03,3.39E+01,8.93E+00,3.97E+01,2.81E+02,6.07E+02,1.79E+03,1.17E+01,8.26E+00,3.13E+01,9.31E+03,2.79E+03
3501,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-600_HBT-1600_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,600,1600,230,5.7,3,0,0,0,0,0,0,0,1.30E+05,2.16E-01,2.41E-01,5.75E-02,4.85E-01,5.27E+01,4.71E+01,1.15E+02,4.48E+02,1.69E+03,2.86E+01,1.37E+01,4.86E+01,2.81E+02,6.07E+02,1.76E+03,2.09E+01,1.17E+01,4.43E+01,9.31E+03,2.49E+03
3502,H2-30_PCI-0_WPI-0_NG-40_O2-27_NGT-300_H2T-300_HBT-1600_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,30,0,0,40,27,300,300,1600,195,5.7,7,0,0,0,0,0,0,0,8.30E+04,2.37E-01,2.32E-01,1.03E-01,4.28E-01,4.95E+01,5.05E+01,4.97E+01,4.06E+02,1.02E+03,2.01E+01,1.80E+01,4.60E+01,2.80E+02,6.06E+02,1.70E+03,3.03E+01,2.47E+01,5.65E+01,9.31E+03,2.29E+03
3503,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-1200_HBT-1200_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,1200,1200,230,5.7,7,0,0,0,0,0,0,0,1.07E+05,2.20E-01,2.39E-01,5.40E-02,4.87E-01,5.20E+01,5.02E+01,6.20E+01,4.47E+02,1.23E+03,3.09E+01,1.54E+01,4.46E+01,2.81E+02,6.07E+02,1.78E+03,1.98E+01,1.41E+01,4.68E+01,9.31E+03,2.28E+03
3504,H2-10_PCI-0_WPI-0_NG-0_O2-30_NGT-0_H2T-600_HBT-1200_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,10,0,0,0,30,0,600,1200,230,5.7,5,0,0,0,0,0,0,0,1.13E+05,2.52E-01,2.70E-01,3.26E-02,4.46E-01,5.18E+01,4.94E+01,6.40E+01,5.06E+02,2.00E+03,3.35E+01,8.73E+00,4.00E+01,2.81E+02,6.07E+02,1.79E+03,1.16E+01,8.22E+00,3.10E+01,9.31E+03,2.45E+03
3505,H2-20_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,21,0,300,1480,230,5.7,5,0,0,0,0,0,0,0,1.18E+05,1.93E-01,2.38E-01,5.55E-02,5.13E-01,5.52E+01,4.95E+01,8.47E+01,4.18E+02,1.16E+03,3.16E+01,1.68E+01,4.67E+01,2.81E+02,6.07E+02,1.77E+03,2.26E+01,1.21E+01,4.79E+01,9.31E+03,2.22E+03
3506,H2-40_PCI-0_WPI-0_NG-0_O2-27_NGT-0_H2T-300_HBT-1600_WR-195_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,40,0,0,0,27,0,300,1600,195,5.7,3,0,0,0,0,0,0,0,9.80E+04,2.28E-01,2.37E-01,1.08E-01,4.27E-01,5.10E+01,4.82E+01,8.51E+01,4.23E+02,1.10E+03,1.97E+01,1.84E+01,4.35E+01,2.81E+02,6.07E+02,1.72E+03,3.42E+01,2.02E+01,5.59E+01,9.31E+03,2.34E+03
3507,H2-0_PCI-150_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,150,0,0,24,0,0,1200,230,5.7,7,0,0,0,0,0,0,0,1.58E+05,2.32E-01,2.46E-01,2.96E-02,4.92E-01,5.15E+01,4.96E+01,8.97E+01,3.85E+02,1.13E+03,3.75E+01,1.01E+01,5.37E+01,2.81E+02,6.07E+02,1.78E+03,1.18E+01,8.60E+00,3.58E+01,9.32E+03,2.06E+03
3508,H2-40_PCI-0_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1200_WR-195_MHB-0_BM-1_SGI-0_SGT-0_SGC_0 ,40,0,0,0,27,0,300,1200,195,0,1,0,0,0,0,0,0,0,1.01E+05,2.29E-01,2.36E-01,1.08E-01,4.27E-01,5.08E+01,4.83E+01,1.13E+02,4.24E+02,6.36E+02,2.01E+01,1.86E+01,4.38E+01,2.81E+02,6.07E+02,1.71E+03,3.40E+01,2.02E+01,5.58E+01,9.32E+03,2.12E+03
3509,H2-0_PCI-0_WPI-0_NG-80_O2-30_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,80,30,300,0,1480,230,5.7,7,0,0,0,0,0,0,0,1.20E+05,2.47E-01,2.59E-01,5.46E-02,4.39E-01,5.12E+01,4.75E+01,6.78E+01,4.59E+02,2.20E+03,2.53E+01,1.11E+01,3.84E+01,2.81E+02,6.07E+02,1.78E+03,1.88E+01,1.16E+01,4.14E+01,9.32E+03,2.52E+03
3510,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-600_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,600,1480,230,5.7,5,0,0,0,0,0,0,0,1.26E+05,2.17E-01,2.40E-01,5.69E-02,4.86E-01,5.25E+01,4.75E+01,8.52E+01,4.47E+02,1.52E+03,2.86E+01,1.39E+01,4.84E+01,2.81E+02,6.07E+02,1.76E+03,2.09E+01,1.22E+01,4.49E+01,9.32E+03,2.39E+03
3511,H2-0_PCI-160_WPI-0_NG-40_O2-30_NGT-300_H2T-0_HBT-1480_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,160,0,40,30,300,0,1480,195,5.7,7,0,0,0,0,0,0,0,1.06E+05,2.53E-01,2.70E-01,5.58E-02,4.22E-01,5.16E+01,4.99E+01,5.77E+01,3.61E+02,1.49E+03,2.62E+01,1.15E+01,4.94E+01,2.81E+02,6.07E+02,1.77E+03,1.84E+01,1.26E+01,4.31E+01,9.32E+03,2.68E+03
3512,H2-0_PCI-60_WPI-0_NG-40_O2-24_NGT-300_H2T-0_HBT-1480_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,60,0,40,24,300,0,1480,230,5.7,5,0,0,0,0,0,0,0,1.50E+05,2.22E-01,2.47E-01,4.07E-02,4.91E-01,5.26E+01,4.87E+01,1.06E+02,4.04E+02,1.52E+03,3.14E+01,1.09E+01,5.28E+01,2.81E+02,6.07E+02,1.78E+03,1.55E+01,9.96E+00,3.95E+01,9.32E+03,2.42E+03
3513,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-600_HBT-1600_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,600,1600,230,5.7,7,0,0,0,0,0,0,0,1.08E+05,2.19E-01,2.40E-01,5.46E-02,4.87E-01,5.22E+01,4.95E+01,6.27E+01,4.47E+02,1.66E+03,2.95E+01,1.39E+01,4.75E+01,2.81E+02,6.08E+02,1.78E+03,1.92E+01,1.40E+01,4.56E+01,9.32E+03,2.49E+03
3514,H2-0_PCI-200_WPI-0_NG-0_O2-30_NGT-300_H2T-0_HBT-1600_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,0,200,0,0,30,0,0,1600,195,5.7,1,0,0,0,0,0,0,0,1.24E+05,2.45E-01,2.88E-01,3.92E-02,4.28E-01,5.40E+01,4.92E+01,1.26E+02,3.61E+02,1.82E+03,2.81E+01,9.07E+00,5.05E+01,2.81E+02,6.08E+02,1.75E+03,1.61E+01,6.86E+00,3.50E+01,9.32E+03,2.34E+03
3515,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1600_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1600,230,5.7,5,0,0,0,0,0,0,0,1.24E+05,2.16E-01,2.41E-01,5.68E-02,4.86E-01,5.27E+01,4.75E+01,8.38E+01,4.47E+02,1.64E+03,2.74E+01,1.33E+01,4.98E+01,2.81E+02,6.08E+02,1.76E+03,2.10E+01,1.21E+01,4.47E+01,9.32E+03,2.45E+03
3516,H2-20_PCI-0_WPI-0_NG-0_O2-21_NGT-0_H2T-300_HBT-1480_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,20,0,0,0,21,0,300,1480,230,5.7,3,0,0,0,0,0,0,0,1.21E+05,1.93E-01,2.39E-01,5.56E-02,5.13E-01,5.53E+01,4.96E+01,1.13E+02,4.18E+02,1.16E+03,3.04E+01,1.61E+01,4.85E+01,2.81E+02,6.08E+02,1.76E+03,2.29E+01,1.16E+01,4.77E+01,9.33E+03,2.22E+03
3517,H2-10_PCI-0_WPI-0_NG-80_O2-30_NGT-300_H2T-300_HBT-1200_WR-195_MHB-5.7_BM-1_SGI-0_SGT-0_SGC_0 ,10,0,0,80,30,300,300,1200,195,5.7,1,0,0,0,0,0,0,0,1.05E+05,2.45E-01,2.59E-01,8.32E-02,4.13E-01,5.14E+01,4.89E+01,1.09E+02,4.13E+02,1.06E+03,2.24E+01,1.52E+01,4.50E+01,2.82E+02,6.09E+02,1.72E+03,2.79E+01,1.52E+01,4.91E+01,9.33E+03,2.27E+03
3518,H2-0_PCI-175_WPI-0_NG-0_O2-24_NGT-300_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-3_SGI-0_SGT-0_SGC_0 ,0,175,0,0,24,0,0,1200,230,5.7,3,0,0,0,0,0,0,0,1.78E+05,2.36E-01,2.41E-01,3.32E-02,4.89E-01,5.06E+01,4.90E+01,1.65E+02,3.74E+02,1.07E+03,3.57E+01,1.06E+01,5.54E+01,2.81E+02,6.08E+02,1.77E+03,1.32E+01,8.80E+00,3.79E+01,9.33E+03,2.06E+03
3519,H2-0_PCI-0_WPI-0_NG-90_O2-21_NGT-500_H2T-0_HBT-1200_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,0,0,90,21,500,0,1200,230,5.7,7,0,0,0,0,0,0,0,1.45E+05,2.08E-01,2.25E-01,6.05E-02,5.07E-01,5.20E+01,4.83E+01,8.30E+01,3.80E+02,6.55E+02,2.86E+01,1.62E+01,5.50E+01,2.81E+02,6.07E+02,1.77E+03,2.33E+01,1.41E+01,5.10E+01,9.33E+03,2.03E+03
3520,H2-0_PCI-200_WPI-0_NG-0_O2-21_NGT-300_H2T-0_HBT-1600_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,0,200,0,0,21,0,0,1600,230,5.7,7,0,0,0,0,0,0,0,1.82E+05,2.19E-01,2.32E-01,3.62E-02,5.13E-01,5.14E+01,4.95E+01,1.21E+02,3.33E+02,1.21E+03,3.86E+01,1.32E+01,5.56E+01,2.82E+02,6.08E+02,1.79E+03,1.44E+01,1.04E+01,4.28E+01,9.33E+03,2.10E+03
3521,H2-10_PCI-0_WPI-0_NG-100_O2-30_NGT-300_H2T-0_HBT-1200_WR-195_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,10,0,0,100,30,300,300,1200,195,5.7,7,0,0,0,0,0,0,0,8.78E+04,2.58E-01,2.42E-01,9.28E-02,4.07E-01,4.84E+01,4.94E+01,5.00E+01,4.05E+02,8.94E+02,2.12E+01,1.61E+01,4.65E+01,2.81E+02,6.08E+02,1.73E+03,2.67E+01,2.16E+01,5.36E+01,9.33E+03,2.24E+03
3522,H2-20_PCI-0_WPI-0_NG-0_O2-24_NGT-0_H2T-300_HBT-1600_WR-230_MHB-5.7_BM-7_SGI-0_SGT-0_SGC_0 ,20,0,0,0,24,0,300,1600,230,5.7,7,0,0,0,0,0,0,0,1.04E+05,2.20E-01,2.39E-01,5.39E-02,4.87E-01,5.21E+01,5.03E+01,6.02E+01,4.47E+02,1.61E+03,3.11E+01,1.49E+01,4.53E+01,2.82E+02,6.08E+02,1.78E+03,1.92E+01,1.42E+01,4.60E+01,9.33E+03,2.45E+03
3523,H2-40_PCI-0_WPI-0_NG-0_O2-27_NGT-300_H2T-0_HBT-1448_WR-195_MHB-0_BM-5_SGI-0_SGT-0_SGC_0 ,40,0,0,0,27,0,300,1448,195,0,5,0,0,0,0,0,0,0,8.62E+04,2.25E-01,2.39E-01,1.07E-01,4.28E-01,5.15E+01,4.90E+01,5.87E+01,4.21E+02,9.41E+02,1.97E+01,1.83E+01,4.21E+01,2.81E+02,6.08E+02,1.73E+03,3.30E+01,2.10E+01,5.61E+01,9.34E+03,2.29E+03
3524,H2-0_PCI-0_WPI-0_NG-41_O2-27_NGT-500_H2T-0_HBT-1600_WR-230_MHB-5.7_BM-5_SGI-0_SGT-0_SGC_0 ,0,0,0,41,27,500,0,1600,230,5.7,5,0,0,0,0,0,0,0,1.22E+05,2.34E-01,2.63E-01,3.35E-02,4.70E-01,5.29E+01,4.83E+01,7.82E+01,4.59E+02,2.14E+03,3.58E+01,1.00E+01,4.31E+01,2.82E+02,6.09E+02,1.78E+03,1.24E+01,8.10E+00,3.30E+01,9.34E+03,2.66E+03
